law_id,law_name,sectors,mapping_method,article_no,article_title,txt
8acf8bfa-a888-46ad-af6b-12d7d72eb163,건설기술 진흥법 시행령,{CONSTRUCTION},auto_regex,100,안전점검 대상 및 수행기관 지정 방법 등,"제100조의2(안전점검 대상 및 수행기관 지정 방법 등) [①] ① 법 제62조제4항 후단에서 ""대통령령으로 정하는 안전점검""이란 제100조제1항 각 호의 기준에 따라 실시하는 안전점검을 말한다. [②] ② 발주자(발주청이 아닌 경우에는 인ㆍ허가기관의 장을 말한다. 이하 이 조에서 같다)는 법 제62조제4항 후단에 따른 안전점검을 수행할 기관(이하 ""안전점"
8acf8bfa-a888-46ad-af6b-12d7d72eb163,건설기술 진흥법 시행령,{CONSTRUCTION},auto_regex,101,스마트 안전관리 보조ㆍ지원 대상,"제101조의7(스마트 안전관리 보조ㆍ지원 대상) 법 제62조의3제1항에서 ""무선안전장비와 융ㆍ복합건설기술을 활용한 스마트 안전장비 및 안전관리시스템의 구축ㆍ운영에 필요한 비용 등 대통령령으로 정하는 비용""이란 다음 각 호의 비용을 말한다. [1.] 1. 공사작업자의 실시간 위치 확인과 긴급구호 등이 가능한 스마트 안전보호 장구를 포함한 무선안전장비 및 통신"
8acf8bfa-a888-46ad-af6b-12d7d72eb163,건설기술 진흥법 시행령,{CONSTRUCTION},auto_regex,118,벌칙 적용 시의 공무원 의제,"제118조(벌칙 적용 시의 공무원 의제) 법 제84조제3호에서 ""대통령령으로 정하는 업무""란 시공 단계의 건설사업관리 업무 중 법 제2조제5호에 따른 감리 업무를 말한다."
c8536850-26bd-4a52-8019-8b8f215e71d0,건설산업기본법,{CONSTRUCTION},auto_regex,1,,제1장 총칙 <개정 2011.5.24>
c8536850-26bd-4a52-8019-8b8f215e71d0,건설산업기본법,{CONSTRUCTION},auto_regex,1,목적,"제1조(목적) 이 법은 건설공사의 조사, 설계, 시공, 감리, 유지관리, 기술관리 등에 관한 기본적인 사항과 건설업의 등록 및 건설공사의 도급 등에 필요한 사항을 정함으로써 건설공사의 적정한 시공과 건설산업의 건전한 발전을 도모함을 목적으로 한다."
c8536850-26bd-4a52-8019-8b8f215e71d0,건설산업기본법,{CONSTRUCTION},auto_regex,2,정의,"제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2018.8.14, 2019.4.30, 2020.6.9, 2023.8.8> [1.] 1. ""건설산업""이란 건설업과 건설용역업을 말한다. [2.] 2. ""건설업""이란 건설공사를 하는 업(業)을 말한다. [3.] 3. ""건설용역업""이란 건설공사에 관한 조사, 설계, 감리, 사업관리, 유지관리 "
c8536850-26bd-4a52-8019-8b8f215e71d0,건설산업기본법,{CONSTRUCTION},auto_regex,3,기본이념,"제3조(기본이념) 이 법은 건설산업이 설계, 감리, 시공, 사업관리, 유지관리 등의 분야에 걸쳐 국제경쟁력을 갖출 수 있도록 이를 균형 있게 발전시킴으로써 국민경제와 국민의 생활안전에 이바지함을 기본이념으로 한다."
c8536850-26bd-4a52-8019-8b8f215e71d0,건설산업기본법,{CONSTRUCTION},auto_regex,4,다른 법률과의 관계,"제4조(다른 법률과의 관계) 건설산업에 관하여 다른 법률에서 정하고 있는 경우를 제외하고는 이 법을 적용한다. 다만, 건설공사의 범위와 건설업 등록에 관한 사항에 대하여는 다른 법률의 규정에도 불구하고 이 법을 우선 적용하고, 건설용역업에 대하여는 제6조 및 제26조와 제8장(제69조부터 제79조까지, 제79조의2 및 제80조)을 적용한다. <개정 2013"
c8536850-26bd-4a52-8019-8b8f215e71d0,건설산업기본법,{CONSTRUCTION},auto_regex,26,건설사업관리자의 업무 수행 등,"제26조(건설사업관리자의 업무 수행 등) [①] ① 발주자는 필요한 경우 건설사업관리업무의 전부 또는 일부를 건설사업관리에 관한 전문지식과 기술능력을 갖춘 자에게 위탁할 수 있다. [②] ② 발주자로부터 건설사업관리업무를 위탁받아 수행하는 자(이하 ""건설사업관리자""라 한다)가 하는 건설사업관리업무의 내용이 이 법이나 관계 법령에 따라 신고ㆍ등록 등을 하여야"
c8536850-26bd-4a52-8019-8b8f215e71d0,건설산업기본법,{CONSTRUCTION},auto_regex,58,「보험업법」의 적용 배제,제58조(「보험업법」의 적용 배제) 공제조합의 사업 중 제56조제1항제5호에 따른 공제사업에 관하여는 「보험업법」을 적용하지 아니한다.
c8536850-26bd-4a52-8019-8b8f215e71d0,건설산업기본법,{CONSTRUCTION},auto_regex,73,조정의 거부 및 중지,제73조(조정의 거부 및 중지) [①] ① 위원회는 분쟁의 성질상 위원회에서 이를 조정하는 것이 부적합하다고 인정하거나 부정한 목적으로 조정이 신청되었다고 인정하면 그 조정을 거부할 수 있다. 이 경우 조정 거부의 사유 등을 신청인에게 통보하여야 한다. [②] ② 삭제 <2013.8.6> [③] ③ 위원회는 분쟁 당사자 중 어느 한쪽이 소(訴)를 제기하면 
c8536850-26bd-4a52-8019-8b8f215e71d0,건설산업기본법,{CONSTRUCTION},auto_regex,78,조정의 효력 등,제78조(조정의 효력 등) [①] ① 위원회는 조정안을 작성하였을 때에는 지체 없이 이를 각 당사자에게 제시하여야 한다. [②] ② 제1항에 따라 조정안을 받은 당사자는 그 제시를 받은 날부터 15일 이내에 그 수락 여부를 위원회에 통보하여야 한다. [③] ③ 당사자가 제77조에 따라 분쟁해결에 관하여 합의하거나 제1항에 따른 조정안을 수락하면 위원회는 즉
c8536850-26bd-4a52-8019-8b8f215e71d0,건설산업기본법,{CONSTRUCTION},auto_regex,86,건설행정의 지도ㆍ감독 등,"제86조의3(건설행정의 지도ㆍ감독 등) 국토교통부장관은 건설업 등록 등 관련 사무의 집행, 건설공사 감독의 실태 등 건설행정의 건실한 운영을 지도ㆍ점검하기 위하여 국토교통부령으로 정하는 바에 따라 지도ㆍ점검계획을 수립ㆍ시행할 수 있다. <개정 2013.3.23>"
c8536850-26bd-4a52-8019-8b8f215e71d0,건설산업기본법,{CONSTRUCTION},auto_regex,90,벌칙 적용 시의 공무원 의제,"제90조(벌칙 적용 시의 공무원 의제) 위원회의 위원과 제86조의4제2항에 따른 상습체불건설사업자명단 공표심의위원회의 위원 중 공무원이 아닌 사람 또는 제91조제3항에 따른 위탁사무에 종사하는 자는 「형법」 제127조와 제129조부터 제132조까지의 규정을 적용할 때에는 공무원으로 본다. <개정 2016.2.3, 2019.4.30>"
c8536850-26bd-4a52-8019-8b8f215e71d0,건설산업기본법,{CONSTRUCTION},auto_regex,100,과태료 규정 적용에 관한 특례,"제100조의2(과태료 규정 적용에 관한 특례) 제82조제1항제5호에 따라 영업정지를 명하거나 영업정지를 갈음하여 과징금을 부과한 행위에 대하여는 제99조제8호를 적용하지 아니한다. <개정 2012.6.1, 2020.6.9>"
41900cfb-a6e2-4035-829f-8e55c0c6232d,건설산업기본법 시행규칙,{CONSTRUCTION},auto_regex,1,,제1조의2 삭제 <2007.12.31>
41900cfb-a6e2-4035-829f-8e55c0c6232d,건설산업기본법 시행규칙,{CONSTRUCTION},auto_regex,1,목적,제1조(목적) 이 규칙은「건설산업기본법」및 동법 시행령에서 위임된 사항과 그 시행에 관하여 필요한 사항을 규정함을 목적으로 한다. <개정 2005.1.15>
41900cfb-a6e2-4035-829f-8e55c0c6232d,건설산업기본법 시행규칙,{CONSTRUCTION},auto_regex,2,건설업등록신청서 및 첨부서류,"제2조(건설업등록신청서 및 첨부서류) [①] ① 「건설산업기본법」(이하 ""법""이라 한다) 제9조제2항에 따라 건설업의 등록을 하려는 자는 별지 제1호서식에 따른 건설업등록신청서를 특별시장ㆍ광역시장ㆍ특별자치시장ㆍ도지사ㆍ특별자치도지사(이하 ""시ㆍ도지사""라 한다) 또는 「건설산업기본법 시행령」(이하 ""영""이라 한다) 제87조제1항제1호가목에 따른 업무를 위탁받은"
41900cfb-a6e2-4035-829f-8e55c0c6232d,건설산업기본법 시행규칙,{CONSTRUCTION},auto_regex,3,,제3조 삭제 <2016.2.12>
41900cfb-a6e2-4035-829f-8e55c0c6232d,건설산업기본법 시행규칙,{CONSTRUCTION},auto_regex,36,건설행정의 지도ㆍ감독 등,"제36조의4(건설행정의 지도ㆍ감독 등) 법 제86조의3에 따라 국토교통부장관은 연 1회 이상 건설행정의 건실한 운영을 지도ㆍ감독하기 위하여 다음 각 호의 내용이 포함된 지도ㆍ점검계획을 수립하여야 한다. <개정 2008.3.14, 2013.3.23> [1.] 1. 건설업 등록 등 건설행정 민원 처리실태 [2.] 2. 건설산업종합정보망 운영실태 [3.] 3. "
aa10a74a-fb9c-4f52-ac96-5f082ba94f38,건설산업기본법 시행령,{CONSTRUCTION},auto_regex,1,,제1장 총칙
aa10a74a-fb9c-4f52-ac96-5f082ba94f38,건설산업기본법 시행령,{CONSTRUCTION},auto_regex,1,목적,제1조(목적) 이 영은 건설산업기본법에서 위임된 사항과 그 시행에 관하여 필요한 사항을 규정함을 목적으로 한다.
aa10a74a-fb9c-4f52-ac96-5f082ba94f38,건설산업기본법 시행령,{CONSTRUCTION},auto_regex,2,건설산업진흥기본계획의 수립,"제2조(건설산업진흥기본계획의 수립) [①] ①국토교통부장관은 「건설산업기본법」(이하 ""법""이라 한다) 제6조제1항의 규정에 의하여 건설산업진흥기본계획(이하 ""기본계획""이라 한다)을 수립하고자 하는 때에는 관계중앙행정기관의 장의 의견을 들어야 한다. 다만, 법 제6조제2항제2호의 사항에 관하여는 「건설기술 진흥법」 제3조제1항에 따라 수립되는 건설기술진흥 기"
aa10a74a-fb9c-4f52-ac96-5f082ba94f38,건설산업기본법 시행령,{CONSTRUCTION},auto_regex,3,,제3조 삭제 <2010.5.27>
aa10a74a-fb9c-4f52-ac96-5f082ba94f38,건설산업기본법 시행령,{CONSTRUCTION},auto_regex,12,건설업등록증 또는 건설업등록수첩 기재사항중 변경신청대상,"제12조의3(건설업등록증 또는 건설업등록수첩 기재사항중 변경신청대상) 법 제9조의2제2항에서 ""대통령령으로 정하는 사항""이란 다음 각호의 1에 해당하는 사항을 말한다. 다만, 법 제17조제1항 또는 제4항에 따라 신고한 사항을 제외한다. <개정 2010.5.27, 2011.11.1> [1.] 1. 상호 [2.] 2. 대표자 [3.] 3. 영업소소재지 [4."
aa10a74a-fb9c-4f52-ac96-5f082ba94f38,건설산업기본법 시행령,{CONSTRUCTION},auto_regex,26,계약 추정의 통지 및 회신 방법,제26조의6(계약 추정의 통지 및 회신 방법) [①] ① 법 제22조의3제1항 및 제2항에 따른 통지 및 회신은 다음 각 호의 어느 하나에 해당하는 방법으로 한다. <개정 2020.12.8> [1.] 1. 내용증명우편 [2.] 2. 「전자문서 및 전자거래 기본법」 제2조제1호에 따른 전자문서로서 다음 각 목의 어느 하나에 해당하는 요건을 갖춘 것 [가.] 
aa10a74a-fb9c-4f52-ac96-5f082ba94f38,건설산업기본법 시행령,{CONSTRUCTION},auto_regex,26,계약 추정의 통지 내용,"제26조의5(계약 추정의 통지 내용) 법 제22조의3제1항에서 ""도급받은 건설공사의 내용, 계약금액 등 대통령령으로 정하는 사항""이란 다음 각 호의 사항을 말한다. [1.] 1. 제25조제1항 각 호의 사항 [2.] 2. 그 밖에 발주자(하도급의 경우에는 수급인을 포함한다)가 도급한 사항"
aa10a74a-fb9c-4f52-ac96-5f082ba94f38,건설산업기본법 시행령,{CONSTRUCTION},auto_regex,56,공제조합의 보증대상 및 내용,제56조(공제조합의 보증대상 및 내용) [①] ① 법 제54조제1항에 따라 공제조합이 행할 수 있는 보증대상은 다음 각 호와 같다. <개정 2025.11.25> [1.] 1. 조합원이 다음 각 목의 사업을 영위하는 과정에서 부담하는 의무 또는 채무 [가.] 가. 법 제2조제1호에 따른 건설산업 [나.] 나. 「국가유산수리 등에 관한 법률」에 따른 국가유산수
aa10a74a-fb9c-4f52-ac96-5f082ba94f38,건설산업기본법 시행령,{CONSTRUCTION},auto_regex,79,영업정지 등의 부과 대상이 되는 벌점 기준,"제79조(영업정지 등의 부과 대상이 되는 벌점 기준) 법 제82조제1항제10호에서 ""대통령령으로 정하는 기준""이란 제28조 및 별표 3에 따른 합산 벌점 10점을 말한다."
aa10a74a-fb9c-4f52-ac96-5f082ba94f38,건설산업기본법 시행령,{CONSTRUCTION},auto_regex,79,위반사실 통보대상 공공기관,"제79조의3(위반사실 통보대상 공공기관) 법 제83조의2제3항에서 ""대통령령으로 정하는 공공기관""이란 다음 각 호의 공공기관을 말한다. <개정 2011.11.1, 2019.6.18> [1.] 1. 「공공기관의 운영에 관한 법률」 제5조에 따른 공기업 및 준정부기관 [2.] 2. 「지방공기업법」 제49조 및 제76조에 따른 지방공사 및 지방공단"
aa10a74a-fb9c-4f52-ac96-5f082ba94f38,건설산업기본법 시행령,{CONSTRUCTION},auto_regex,82,상습체불건설사업자의 명단 공표 제외대상,"제82조의3(상습체불건설사업자의 명단 공표 제외대상) 법 제86조의4제1항 단서에서 ""상습체불건설사업자의 사망, 실종선고로 명단공표의 실효성이 없는 경우 등 대통령령으로 정하는 사유가 있는 경우""란 다음 각 호의 어느 하나에 해당하는 경우를 말한다. <개정 2020.2.18> [1.] 1. 법 제86조의4제1항에 따른 상습체불건설사업자(이하 ""상습체불건설사"
aa10a74a-fb9c-4f52-ac96-5f082ba94f38,건설산업기본법 시행령,{CONSTRUCTION},auto_regex,82,정보공유 대상기관,"제82조(정보공유 대상기관) 법 제85조의3제2항 전단에서 ""대통령령으로 정하는 금융기관, 신용정보기관""이란 다음 각 호의 어느 하나에 해당하는 기관을 말한다. <개정 2009.10.1, 2010.11.15, 2011.11.1> [1.] 1. 공제조합 [2.] 2. 「은행법」에 따른 은행 [3.] 3. 「보험업법」에 따른 보험회사 [4.] 4. 「신용정보의"
aa10a74a-fb9c-4f52-ac96-5f082ba94f38,건설산업기본법 시행령,{CONSTRUCTION},auto_regex,82,점검ㆍ확인대상 공공기관,"제82조의2(점검ㆍ확인대상 공공기관) 법 제86조의2에서 ""대통령령이 정하는 공공기관""이란 다음 각 호의 공공기관을 말한다. <개정 2011.11.1, 2019.6.18> [1.] 1. 「공공기관의 운영에 관한 법률」 제5조에 따른 공기업 및 준정부기관 [2.] 2. 「지방공기업법」 제49조 및 제76조에 따른 지방공사 및 지방공단"
aa10a74a-fb9c-4f52-ac96-5f082ba94f38,건설산업기본법 시행령,{CONSTRUCTION},auto_regex,83,건설근로자퇴직공제 가입대상공사,"제83조(건설근로자퇴직공제 가입대상공사) [①] ①법 제87조제1항에서 ""대통령령으로 정하는 건설공사""란 다음 각 호의 어느 하나에 해당하는 공사를 말한다. <개정 1999.8.6, 2001.8.25, 2003.8.21, 2003.11.29, 2005.3.8, 2005.5.7, 2007.12.28, 2010.5.27, 2011.11.1, 2016.8.11,"
aa10a74a-fb9c-4f52-ac96-5f082ba94f38,건설산업기본법 시행령,{CONSTRUCTION},auto_regex,84,압류대상에서 제외되는 임금의 산정방법 등,제84조(압류대상에서 제외되는 임금의 산정방법 등) [①] ① 법 제88조제2항에 따른 임금에 상당하는 금액은 해당 건설공사의 도급금액 중 산출내역서에 적힌 임금을 합산하여 산정한다. <개정 2021.1.5> [②] ②건설공사의 발주자(하도급의 경우에는 수급인을 포함한다)는 제1항에 따른 임금을 도급계약서 또는 하도급계약서에 분명하게 적어야 한다. <개정 
